id;vin_number;registration_number;date_sent_to_fic;date_fixed;milage;car_element_name;fault_severity;cost;mechanics_report
6252;B38RNKHX33103216;Y4103216;2000-07-09;2000-07-13;20266;Silnik;7;4115;Komentarz mechanika
6253;R70LWAIC31103217;W5103217;2000-07-01;2000-07-09;15330;Hamulce;1;217;Komentarz mechanika
6254;R70LWAIC31103217;W5103217;2000-09-09;2000-09-11;14917;Wydech;5;2280;Komentarz mechanika
6255;R70LWAIC31103217;W5103217;2000-11-11;2000-11-20;14740;Warczy;10;2799;Komentarz mechanika
6256;R70LWAIC31103217;W5103217;2000-12-20;2000-12-27;14600;Hamulce;7;9576;Komentarz mechanika
6257;C26JFQPY64103219;Z1103219;2000-08-01;2000-08-10;13202;Silnik;9;7322;Komentarz mechanika
6258;C26JFQPY64103219;Z1103219;2000-10-10;2000-10-16;13152;Silnik;8;4249;Komentarz mechanika
6259;Y53DPMXF71103220;G5103220;2000-08-01;2000-08-04;16558;Silnik;4;7258;Komentarz mechanika
6260;Y53DPMXF71103220;G5103220;2000-10-04;2000-10-11;16678;Hamulce;3;1164;Komentarz mechanika
6261;Y53DPMXF71103220;G5103220;2000-10-11;2000-10-15;17081;Warczy;1;7342;Komentarz mechanika
6262;Y53DPMXF71103220;G5103220;2000-12-15;2000-12-20;16259;Silnik;2;4776;Komentarz mechanika
6263;A10UDYIF41103222;K7103222;2000-06-01;2000-06-03;14658;Wydech;10;5492;Komentarz mechanika
6264;A10UDYIF41103222;K7103222;2000-07-03;2000-07-05;14643;Silnik;6;8423;Komentarz mechanika
6265;A10UDYIF41103222;K7103222;2000-08-05;2000-08-11;14450;Warczy;7;9478;Komentarz mechanika
6266;H40LRNMK47103223;Z3103223;2000-08-01;2000-08-05;21166;Hamulce;2;6979;Komentarz mechanika
6267;H40LRNMK47103223;Z3103223;2000-08-05;2000-08-07;21288;Hamulce;9;1801;Komentarz mechanika
6268;H40LRNMK47103223;Z3103223;2000-10-07;2000-10-12;21117;Hamulce;10;7017;Komentarz mechanika
6269;H40LRNMK47103223;Z3103223;2000-11-12;2000-11-20;21010;Silnik;10;2684;Komentarz mechanika
6270;U49OKXUY61103224;S1103224;2000-07-01;2000-07-05;18488;Hamulce;5;3859;Komentarz mechanika
6271;G67TAWET34103225;I3103225;2000-08-01;2000-08-03;18666;Silnik;2;4744;Komentarz mechanika
6272;G67TAWET34103225;I3103225;2000-08-03;2000-08-09;17999;Wydech;6;691;Komentarz mechanika
6273;G67TAWET34103225;I3103225;2000-08-09;2000-08-12;18342;Warczy;1;6104;Komentarz mechanika
6274;G67TAWET34103225;I3103225;2000-09-12;2000-09-19;18222;Silnik;7;5659;Komentarz mechanika
6275;C70FSOAO97103226;R7103226;2000-07-01;2000-07-06;12751;Warczy;7;3540;Komentarz mechanika
6276;C70FSOAO97103226;R7103226;2000-08-06;2000-08-09;12979;Warczy;3;915;Komentarz mechanika
6277;C70FSOAO97103226;R7103226;2000-09-09;2000-09-12;13087;Wydech;1;568;Komentarz mechanika
6278;H73ZHYAX53103227;Q8103227;2000-07-01;2000-07-02;14670;Wydech;9;118;Komentarz mechanika
6279;H73ZHYAX53103227;Q8103227;2000-09-02;2000-09-09;14276;Wydech;4;6951;Komentarz mechanika
6280;H73ZHYAX53103227;Q8103227;2000-09-09;2000-09-12;14395;Silnik;7;5786;Komentarz mechanika
6281;H73ZHYAX53103227;Q8103227;2000-11-12;2000-11-22;14833;Silnik;6;1591;Komentarz mechanika
6282;P24ZPXNS16103228;H8103228;2000-06-01;2000-06-03;11793;Hamulce;4;3990;Komentarz mechanika
6283;C25VVQSC21103229;F6103229;2000-08-01;2000-08-03;15389;Hamulce;1;9229;Komentarz mechanika
6284;C25VVQSC21103229;F6103229;2000-10-03;2000-10-03;15171;Wydech;8;8795;Komentarz mechanika
6285;Y51LDWGM55103230;Q4103230;2000-06-01;2000-06-07;13813;Wydech;2;1855;Komentarz mechanika
6286;Y51LDWGM55103230;Q4103230;2000-08-07;2000-08-16;14092;Hamulce;1;8379;Komentarz mechanika
6287;M67KBXAP24103231;O8103231;2000-06-01;2000-06-10;20706;Silnik;7;5828;Komentarz mechanika
6288;E54EYULW98103232;E5103232;2000-06-01;2000-06-10;14318;Warczy;4;5788;Komentarz mechanika
6289;E54EYULW98103232;E5103232;2000-08-10;2000-08-14;14006;Silnik;2;5356;Komentarz mechanika
6290;E54EYULW98103232;E5103232;2000-09-14;2000-09-22;13588;Warczy;4;3068;Komentarz mechanika
6291;E54EYULW98103232;E5103232;2000-11-22;2000-12-03;13741;Hamulce;6;1853;Komentarz mechanika
6292;H96EXUSY78103233;J6103233;2000-08-01;2000-08-05;16862;Wydech;4;3808;Komentarz mechanika
6293;R57TAYSW49103234;R1103234;2000-06-01;2000-06-08;12581;Wydech;3;5774;Komentarz mechanika
6294;R57TAYSW49103234;R1103234;2000-08-08;2000-08-11;12883;Hamulce;7;7451;Komentarz mechanika
6295;I83PCYSW89103235;J2103235;2000-08-01;2000-08-05;19195;Silnik;10;7936;Komentarz mechanika
6296;I83PCYSW89103235;J2103235;2000-08-05;2000-08-15;19188;Silnik;1;2569;Komentarz mechanika
6297;R69XRUCJ98103236;U8103236;2000-06-01;2000-06-10;15452;Warczy;1;8420;Komentarz mechanika
6298;N96BTBXM72103237;P6103237;2000-08-01;2000-08-09;21086;Warczy;3;6809;Komentarz mechanika
6299;N96BTBXM72103237;P6103237;2000-08-09;2000-08-18;20204;Silnik;4;1224;Komentarz mechanika
6300;N96BTBXM72103237;P6103237;2000-10-18;2000-10-26;20296;Wydech;3;6794;Komentarz mechanika
6301;N96BTBXM72103237;P6103237;2000-12-26;2001-01-06;20614;Warczy;5;4685;Komentarz mechanika
6302;V20WZNRB83103238;L2103238;2000-08-01;2000-08-05;20930;Hamulce;1;6638;Komentarz mechanika
6303;V20WZNRB83103238;L2103238;2000-09-05;2000-09-05;20202;Wydech;5;2144;Komentarz mechanika
6304;Z10NWITF84103240;J7103240;2000-07-01;2000-07-08;20106;Hamulce;9;8982;Komentarz mechanika
6305;L80GWHEL02103241;T5103241;2000-07-01;2000-07-04;13401;Warczy;4;824;Komentarz mechanika
6306;L80GWHEL02103241;T5103241;2000-07-04;2000-07-05;13897;Warczy;8;6168;Komentarz mechanika
6307;L80GWHEL02103241;T5103241;2000-09-05;2000-09-15;13652;Wydech;7;9001;Komentarz mechanika
6308;R54GYCVW17103242;Y2103242;2000-08-01;2000-08-03;16285;Silnik;3;6281;Komentarz mechanika
6309;R54GYCVW17103242;Y2103242;2000-10-03;2000-10-09;16552;Wydech;2;6442;Komentarz mechanika
6310;R54GYCVW17103242;Y2103242;2000-10-09;2000-10-10;17029;Wydech;1;3210;Komentarz mechanika
6311;H07NIKJJ45103243;V3103243;2000-06-01;2000-06-04;12727;Warczy;8;3958;Komentarz mechanika
6312;C30ECRZN75103244;I6103244;2000-07-01;2000-07-09;13152;Wydech;10;1177;Komentarz mechanika
6313;K90SLSXF99103246;L6103246;2000-07-01;2000-07-02;18190;Hamulce;10;7565;Komentarz mechanika
6314;K90SLSXF99103246;L6103246;2000-08-02;2000-08-05;18352;Hamulce;5;5919;Komentarz mechanika
6315;D61FNUZR18103247;L4103247;2000-06-01;2000-06-07;21070;Silnik;5;7109;Komentarz mechanika
6316;D61FNUZR18103247;L4103247;2000-07-07;2000-07-16;20992;Warczy;9;887;Komentarz mechanika
6317;D61FNUZR18103247;L4103247;2000-08-16;2000-08-16;20553;Wydech;6;7078;Komentarz mechanika
6318;D61FNUZR18103247;L4103247;2000-09-16;2000-09-17;20772;Wydech;3;2230;Komentarz mechanika
6319;U61EQPRD45103248;E8103248;2000-07-01;2000-07-06;18735;Wydech;5;186;Komentarz mechanika
6320;U61EQPRD45103248;E8103248;2000-09-06;2000-09-07;18845;Warczy;2;6218;Komentarz mechanika
6321;N19FUUNU87103249;D2103249;2000-07-01;2000-07-07;20077;Wydech;1;4355;Komentarz mechanika
6322;N19FUUNU87103249;D2103249;2000-08-07;2000-08-07;19407;Hamulce;8;790;Komentarz mechanika
6323;O83OACCI86103250;B7103250;2000-06-01;2000-06-09;12156;Wydech;2;9249;Komentarz mechanika
6324;O83OACCI86103250;B7103250;2000-08-09;2000-08-11;12282;Warczy;8;7339;Komentarz mechanika
6325;O83OACCI86103250;B7103250;2000-10-11;2000-10-12;11977;Wydech;10;9520;Komentarz mechanika
6326;O83OACCI86103250;B7103250;2000-10-12;2000-10-12;12340;Wydech;3;2175;Komentarz mechanika
6327;E69HQWJY35103251;B8103251;2000-08-01;2000-08-09;13165;Silnik;4;5866;Komentarz mechanika
6328;E69HQWJY35103251;B8103251;2000-09-09;2000-09-13;12911;Hamulce;5;4195;Komentarz mechanika
6329;E69HQWJY35103251;B8103251;2000-11-13;2000-11-14;12978;Wydech;3;175;Komentarz mechanika
6330;E69HQWJY35103251;B8103251;2000-12-14;2000-12-24;12778;Wydech;10;300;Komentarz mechanika
6331;S23KHFNW15103252;P2103252;2000-06-01;2000-06-04;15781;Silnik;10;5288;Komentarz mechanika
6332;S23KHFNW15103252;P2103252;2000-06-04;2000-06-08;16422;Wydech;6;6092;Komentarz mechanika
6333;L07UJYVH55103253;H4103253;2000-06-01;2000-06-09;16862;Hamulce;1;8952;Komentarz mechanika
6334;L07UJYVH55103253;H4103253;2000-06-09;2000-06-11;17418;Silnik;7;4323;Komentarz mechanika
6335;L27RGMRA12103254;V2103254;2000-06-01;2000-06-04;20370;Silnik;9;9995;Komentarz mechanika
6336;L27RGMRA12103254;V2103254;2000-08-04;2000-08-09;20035;Wydech;8;6070;Komentarz mechanika
6337;L27RGMRA12103254;V2103254;2000-09-09;2000-09-19;20674;Warczy;4;2670;Komentarz mechanika
6338;L27RGMRA12103254;V2103254;2000-09-19;2000-10-01;20035;Hamulce;8;3750;Komentarz mechanika
6339;A06MVCFE86103256;J8103256;2000-07-01;2000-07-08;18011;Wydech;1;686;Komentarz mechanika
6340;A06MVCFE86103256;J8103256;2000-09-08;2000-09-09;17393;Hamulce;4;5326;Komentarz mechanika
6341;Y02VKHCN06103258;R4103258;2000-08-01;2000-08-08;18205;Wydech;2;3951;Komentarz mechanika
6342;X20IZXQC77103261;I5103261;2000-06-01;2000-06-11;17022;Warczy;7;7947;Komentarz mechanika
6343;X20IZXQC77103261;I5103261;2000-07-11;2000-07-15;16665;Wydech;5;9905;Komentarz mechanika
6344;X20IZXQC77103261;I5103261;2000-08-15;2000-08-18;17526;Silnik;7;6541;Komentarz mechanika
6345;X20IZXQC77103261;I5103261;2000-09-18;2000-09-28;16980;Hamulce;10;6869;Komentarz mechanika
6346;N22AITFA50103262;F7103262;2000-06-01;2000-06-02;20861;Wydech;4;5404;Komentarz mechanika
6347;F30XQEEX54103263;O2103263;2000-06-01;2000-06-05;12084;Hamulce;5;3391;Komentarz mechanika
6348;F30XQEEX54103263;O2103263;2000-06-05;2000-06-15;11730;Silnik;7;1617;Komentarz mechanika
6349;F30XQEEX54103263;O2103263;2000-08-15;2000-08-25;12561;Silnik;2;4414;Komentarz mechanika
6350;F30XQEEX54103263;O2103263;2000-10-25;2000-11-07;12346;Silnik;10;4602;Komentarz mechanika
6351;Q80EJCPY27103266;Z7103266;2000-07-01;2000-07-02;14324;Warczy;7;8824;Komentarz mechanika
6352;Q80EJCPY27103266;Z7103266;2000-07-02;2000-07-12;14957;Warczy;5;7277;Komentarz mechanika
6353;Q80EJCPY27103266;Z7103266;2000-07-12;2000-07-21;14443;Hamulce;3;3505;Komentarz mechanika
6354;Q80EJCPY27103266;Z7103266;2000-07-21;2000-08-02;15103;Wydech;2;5050;Komentarz mechanika
6355;G69ZNYKU19103268;R0103268;2000-07-01;2000-07-09;18399;Warczy;6;1335;Komentarz mechanika
6356;Z22ZDXCE53103269;L1103269;2000-07-01;2000-07-08;12890;Warczy;10;2163;Komentarz mechanika
6357;C31LMDCQ64103270;N8103270;2000-08-01;2000-08-09;14787;Hamulce;9;7171;Komentarz mechanika
6358;C31LMDCQ64103270;N8103270;2000-09-09;2000-09-11;14485;Hamulce;5;2776;Komentarz mechanika
6359;C31LMDCQ64103270;N8103270;2000-11-11;2000-11-13;14648;Hamulce;10;1358;Komentarz mechanika
6360;C31LMDCQ64103270;N8103270;2000-12-13;2000-12-14;13913;Warczy;10;4943;Komentarz mechanika
6361;X70KJYVK84103272;C4103272;2000-06-01;2000-06-11;18745;Silnik;3;9673;Komentarz mechanika
6362;W82RBUCH75103273;T8103273;2000-07-01;2000-07-06;12832;Wydech;8;4984;Komentarz mechanika
6363;Y30WXJDU63103274;K0103274;2000-07-01;2000-07-07;20142;Hamulce;5;8041;Komentarz mechanika
6364;L31SCQSS48103275;J4103275;2000-06-01;2000-06-09;21209;Hamulce;2;380;Komentarz mechanika
6365;L31SCQSS48103275;J4103275;2000-06-09;2000-06-13;20837;Warczy;7;6796;Komentarz mechanika
6366;L31SCQSS48103275;J4103275;2000-08-13;2000-08-16;20816;Silnik;10;7457;Komentarz mechanika
6367;L31SCQSS48103275;J4103275;2000-10-16;2000-10-23;20761;Warczy;4;315;Komentarz mechanika
6368;S59RUJXI22103277;P8103277;2000-07-01;2000-07-05;19016;Silnik;9;5178;Komentarz mechanika
6369;D08APEJG70103278;D1103278;2000-08-01;2000-08-08;14016;Silnik;6;7787;Komentarz mechanika
6370;D08APEJG70103278;D1103278;2000-09-08;2000-09-14;14579;Hamulce;9;2355;Komentarz mechanika
6371;D08APEJG70103278;D1103278;2000-09-14;2000-09-16;14372;Silnik;3;5011;Komentarz mechanika
6372;P16TOKUW19103279;G2103279;2000-06-01;2000-06-08;19151;Wydech;1;677;Komentarz mechanika
6373;A43GZJJX11103280;O7103280;2000-07-01;2000-07-01;16628;Warczy;4;4546;Komentarz mechanika
6374;K91FOSWA36103282;Y1103282;2000-06-01;2000-06-04;15843;Hamulce;1;4944;Komentarz mechanika
6375;G15VROTJ07103283;H4103283;2000-07-01;2000-07-06;17557;Silnik;10;6959;Komentarz mechanika
6376;J87KLFYN06103284;W8103284;2000-06-01;2000-06-11;19960;Warczy;8;3876;Komentarz mechanika
6377;J87KLFYN06103284;W8103284;2000-08-11;2000-08-12;19903;Wydech;1;6424;Komentarz mechanika
6378;J87KLFYN06103284;W8103284;2000-09-12;2000-09-19;20102;Warczy;5;1721;Komentarz mechanika
6379;J52PWYDP19103285;S7103285;2000-07-01;2000-07-05;18291;Wydech;1;6878;Komentarz mechanika
6380;J52PWYDP19103285;S7103285;2000-07-05;2000-07-15;17711;Hamulce;1;8602;Komentarz mechanika
6381;J52PWYDP19103285;S7103285;2000-09-15;2000-09-20;17756;Hamulce;10;8915;Komentarz mechanika
6382;S49BEOUY04103286;B4103286;2000-06-01;2000-06-04;18228;Warczy;8;5419;Komentarz mechanika
6383;T82DDVTM61103287;K6103287;2000-06-01;2000-06-01;17367;Wydech;3;4531;Komentarz mechanika
6384;O03HWSQD00103288;S3103288;2000-07-01;2000-07-05;20166;Hamulce;8;7843;Komentarz mechanika
6385;O03HWSQD00103288;S3103288;2000-09-05;2000-09-06;19501;Wydech;4;4717;Komentarz mechanika
6386;M56RVHWP61103290;O3103290;2000-08-01;2000-08-11;15874;Warczy;8;8011;Komentarz mechanika
6387;M56RVHWP61103290;O3103290;2000-10-11;2000-10-19;15314;Wydech;6;9763;Komentarz mechanika
6388;M56RVHWP61103290;O3103290;2000-10-19;2000-10-23;15911;Hamulce;7;3052;Komentarz mechanika
6389;M56RVHWP61103290;O3103290;2000-12-23;2001-01-02;15726;Warczy;1;150;Komentarz mechanika
6390;R18TPGTU85103291;A9103291;2000-07-01;2000-07-10;14066;Wydech;5;5110;Komentarz mechanika
6391;Z22FXNEZ78103292;S2103292;2000-07-01;2000-07-02;21470;Silnik;8;3517;Komentarz mechanika
6392;Z22FXNEZ78103292;S2103292;2000-08-02;2000-08-10;20977;Wydech;10;8530;Komentarz mechanika
6393;F29SRPLC93103293;M1103293;2000-08-01;2000-08-11;21049;Warczy;8;7878;Komentarz mechanika
6394;V43HXYHS06103294;D7103294;2000-07-01;2000-07-08;19132;Silnik;1;7407;Komentarz mechanika
6395;D27DTYBI52103295;T7103295;2000-06-01;2000-06-09;14388;Wydech;9;5381;Komentarz mechanika
6396;D27DTYBI52103295;T7103295;2000-06-09;2000-06-10;15071;Silnik;6;8898;Komentarz mechanika
6397;D27DTYBI52103295;T7103295;2000-06-10;2000-06-16;14373;Wydech;7;682;Komentarz mechanika
6398;D27DTYBI52103295;T7103295;2000-08-16;2000-08-25;14879;Wydech;3;1373;Komentarz mechanika
6399;W43RBRFT66103296;L8103296;2000-08-01;2000-08-08;12824;Wydech;1;7111;Komentarz mechanika
6400;W43RBRFT66103296;L8103296;2000-08-08;2000-08-09;13081;Warczy;8;7989;Komentarz mechanika
6401;W43RBRFT66103296;L8103296;2000-08-09;2000-08-13;12377;Wydech;8;8128;Komentarz mechanika
6402;W43RBRFT66103296;L8103296;2000-09-13;2000-09-19;13065;Silnik;2;4129;Komentarz mechanika
6403;O50JVGBV42103297;I3103297;2000-08-01;2000-08-07;13264;Warczy;9;9107;Komentarz mechanika
6404;O50JVGBV42103297;I3103297;2000-10-07;2000-10-16;13479;Silnik;8;4619;Komentarz mechanika
6405;O50JVGBV42103297;I3103297;2000-11-16;2000-11-19;13863;Wydech;6;3198;Komentarz mechanika
6406;R01EIXKK52103298;Y6103298;2000-07-01;2000-07-05;19171;Hamulce;6;7963;Komentarz mechanika
6407;F45SMVOM17103299;N9103299;2000-06-01;2000-06-05;16881;Wydech;10;8588;Komentarz mechanika
6408;F45SMVOM17103299;N9103299;2000-06-05;2000-06-13;16506;Wydech;5;1022;Komentarz mechanika
6409;F45SMVOM17103299;N9103299;2000-06-13;2000-06-15;16538;Silnik;8;2753;Komentarz mechanika
6410;F45SMVOM17103299;N9103299;2000-08-15;2000-08-24;16582;Hamulce;6;8366;Komentarz mechanika
6411;G11GREFS95103300;M5103300;2000-07-01;2000-07-08;16578;Warczy;10;1663;Komentarz mechanika
6412;G11GREFS95103300;M5103300;2000-09-08;2000-09-12;17316;Silnik;7;1464;Komentarz mechanika
6413;G11GREFS95103300;M5103300;2000-10-12;2000-10-19;16762;Hamulce;6;3650;Komentarz mechanika
6414;L72EWFDW54103301;O6103301;2000-07-01;2000-07-10;14523;Warczy;1;9477;Komentarz mechanika
6415;W59VTAXO17103302;I6103302;2000-08-01;2000-08-07;14865;Warczy;4;9237;Komentarz mechanika
6416;Q10YBZIQ78103304;V0103304;2000-07-01;2000-07-07;16517;Silnik;4;1506;Komentarz mechanika
6417;Q10YBZIQ78103304;V0103304;2000-08-07;2000-08-15;15858;Wydech;9;6436;Komentarz mechanika
6418;W41LMYJZ97103305;P1103305;2000-08-01;2000-08-07;11361;Warczy;8;4842;Komentarz mechanika
6419;W41LMYJZ97103305;P1103305;2000-08-07;2000-08-15;11802;Silnik;6;2495;Komentarz mechanika
6420;S21LTRTD32103306;G8103306;2000-07-01;2000-07-03;20991;Warczy;6;5286;Komentarz mechanika
6421;W50RSUKX70103309;G7103309;2000-08-01;2000-08-11;18060;Hamulce;9;2703;Komentarz mechanika
6422;L90EGEIW69103310;H5103310;2000-08-01;2000-08-08;17106;Warczy;4;4466;Komentarz mechanika
6423;L90EGEIW69103310;H5103310;2000-08-08;2000-08-17;16893;Warczy;9;5377;Komentarz mechanika
6424;N10QYLYH96103311;M7103311;2000-06-01;2000-06-07;13372;Warczy;4;8788;Komentarz mechanika
6425;N10QYLYH96103311;M7103311;2000-08-07;2000-08-07;13926;Wydech;6;2683;Komentarz mechanika
6426;N10QYLYH96103311;M7103311;2000-10-07;2000-10-07;13519;Warczy;1;1429;Komentarz mechanika
6427;N10QYLYH96103311;M7103311;2000-12-07;2000-12-17;13808;Hamulce;7;9478;Komentarz mechanika
6428;S59EEPBK01103312;C2103312;2000-08-01;2000-08-10;17937;Silnik;2;9880;Komentarz mechanika
6429;O44ZFLIH02103313;H0103313;2000-08-01;2000-08-07;11890;Silnik;6;273;Komentarz mechanika
6430;O44ZFLIH02103313;H0103313;2000-09-07;2000-09-13;12675;Hamulce;1;4420;Komentarz mechanika
6431;O44ZFLIH02103313;H0103313;2000-10-13;2000-10-15;12757;Wydech;5;9829;Komentarz mechanika
6432;H00UKCGW00103314;B7103314;2000-06-01;2000-06-10;11473;Hamulce;3;1244;Komentarz mechanika
6433;H00UKCGW00103314;B7103314;2000-07-10;2000-07-10;11862;Warczy;2;9431;Komentarz mechanika
6434;O45VEAVX10103315;C2103315;2000-07-01;2000-07-05;18165;Warczy;2;9853;Komentarz mechanika
6435;A45BZMNA91103319;Q3103319;2000-08-01;2000-08-03;12147;Hamulce;3;5937;Komentarz mechanika
6436;A45BZMNA91103319;Q3103319;2000-08-03;2000-08-04;11544;Warczy;2;1873;Komentarz mechanika
6437;A45BZMNA91103319;Q3103319;2000-09-04;2000-09-11;12182;Silnik;2;3600;Komentarz mechanika
6438;H20POXPR13103320;N3103320;2000-06-01;2000-06-09;11915;Silnik;9;8311;Komentarz mechanika
6439;H20POXPR13103320;N3103320;2000-06-09;2000-06-16;12502;Hamulce;9;7030;Komentarz mechanika
6440;H20POXPR13103320;N3103320;2000-08-16;2000-08-24;12275;Hamulce;7;2709;Komentarz mechanika
6441;T11SWTFN85103321;C3103321;2000-06-01;2000-06-05;19903;Hamulce;6;8945;Komentarz mechanika
6442;T11SWTFN85103321;C3103321;2000-07-05;2000-07-13;19194;Silnik;10;8621;Komentarz mechanika
6443;E70EGNCQ59103322;O4103322;2000-07-01;2000-07-05;20448;Hamulce;1;7808;Komentarz mechanika
6444;E70EGNCQ59103322;O4103322;2000-07-05;2000-07-08;20479;Wydech;7;118;Komentarz mechanika
6445;E70EGNCQ59103322;O4103322;2000-08-08;2000-08-18;20561;Hamulce;9;5185;Komentarz mechanika
6446;E70EGNCQ59103322;O4103322;2000-08-18;2000-08-25;20056;Silnik;10;1054;Komentarz mechanika
6447;E88YKAVX43103323;T1103323;2000-06-01;2000-06-05;18833;Hamulce;5;344;Komentarz mechanika
6448;E88YKAVX43103323;T1103323;2000-08-05;2000-08-15;18542;Silnik;3;6703;Komentarz mechanika
6449;E88YKAVX43103323;T1103323;2000-09-15;2000-09-18;18498;Hamulce;9;1589;Komentarz mechanika
6450;U67UBKIK83103324;W1103324;2000-06-01;2000-06-08;18671;Hamulce;9;973;Komentarz mechanika
6451;A31YIGFC06103327;S4103327;2000-08-01;2000-08-07;11513;Warczy;9;118;Komentarz mechanika
6452;A31YIGFC06103327;S4103327;2000-08-07;2000-08-16;11940;Wydech;7;6720;Komentarz mechanika
6453;A31YIGFC06103327;S4103327;2000-10-16;2000-10-23;11933;Silnik;10;5100;Komentarz mechanika
6454;R75GBBFQ70103328;N1103328;2000-07-01;2000-07-01;18157;Hamulce;10;3477;Komentarz mechanika
6455;R75GBBFQ70103328;N1103328;2000-07-01;2000-07-10;17299;Silnik;8;9634;Komentarz mechanika
6456;R75GBBFQ70103328;N1103328;2000-09-10;2000-09-11;17769;Wydech;4;8293;Komentarz mechanika
6457;H38NBISL26103329;E8103329;2000-06-01;2000-06-01;11975;Silnik;6;405;Komentarz mechanika
6458;H38NBISL26103329;E8103329;2000-08-01;2000-08-08;11897;Hamulce;9;9186;Komentarz mechanika
6459;H38NBISL26103329;E8103329;2000-10-08;2000-10-16;12462;Warczy;10;3713;Komentarz mechanika
6460;S23WFKZR61103330;Q0103330;2000-06-01;2000-06-08;19498;Wydech;5;9953;Komentarz mechanika
6461;S23WFKZR61103330;Q0103330;2000-08-08;2000-08-16;19208;Wydech;6;2635;Komentarz mechanika
6462;V34CAFHX98103331;I6103331;2000-07-01;2000-07-04;12842;Hamulce;9;981;Komentarz mechanika
6463;V34CAFHX98103331;I6103331;2000-09-04;2000-09-04;12917;Silnik;5;5977;Komentarz mechanika
6464;V34CAFHX98103331;I6103331;2000-11-04;2000-11-11;12666;Warczy;9;5884;Komentarz mechanika
6465;V34CAFHX98103331;I6103331;2000-12-11;2000-12-17;12639;Hamulce;5;7392;Komentarz mechanika
6466;O67RFVNM66103332;C1103332;2000-08-01;2000-08-04;17260;Silnik;1;9756;Komentarz mechanika
6467;C22WWNHK67103333;W0103333;2000-07-01;2000-07-11;16269;Hamulce;9;1681;Komentarz mechanika
6468;E10PTVJN90103334;V6103334;2000-08-01;2000-08-09;12555;Warczy;6;367;Komentarz mechanika
6469;E10PTVJN90103334;V6103334;2000-08-09;2000-08-12;12200;Wydech;7;6704;Komentarz mechanika
6470;A41FVOZD73103335;T7103335;2000-06-01;2000-06-10;21121;Warczy;7;5046;Komentarz mechanika
6471;A41FVOZD73103335;T7103335;2000-07-10;2000-07-18;20395;Silnik;3;534;Komentarz mechanika
6472;A41FVOZD73103335;T7103335;2000-08-18;2000-08-18;20471;Warczy;2;3762;Komentarz mechanika
6473;L12BHCWJ59103336;O5103336;2000-08-01;2000-08-03;12911;Hamulce;9;7336;Komentarz mechanika
6474;L12BHCWJ59103336;O5103336;2000-10-03;2000-10-09;12040;Warczy;4;5839;Komentarz mechanika
6475;L12BHCWJ59103336;O5103336;2000-10-09;2000-10-15;12302;Hamulce;8;1296;Komentarz mechanika
6476;P62KRUPC44103337;L9103337;2000-06-01;2000-06-09;11301;Hamulce;4;2752;Komentarz mechanika
6477;P62KRUPC44103337;L9103337;2000-07-09;2000-07-17;11704;Hamulce;2;6184;Komentarz mechanika
6478;P62KRUPC44103337;L9103337;2000-08-17;2000-08-22;12174;Silnik;8;2318;Komentarz mechanika
6479;P62KRUPC44103337;L9103337;2000-08-22;2000-09-02;11796;Warczy;1;7001;Komentarz mechanika
6480;L56XWEGS84103339;S2103339;2000-06-01;2000-06-04;12871;Hamulce;8;497;Komentarz mechanika
6481;L56XWEGS84103339;S2103339;2000-07-04;2000-07-13;12526;Wydech;7;6979;Komentarz mechanika
6482;L56XWEGS84103339;S2103339;2000-07-13;2000-07-23;12975;Wydech;6;227;Komentarz mechanika
6483;Z83RSSZK14103340;L3103340;2000-07-01;2000-07-01;15628;Hamulce;7;4543;Komentarz mechanika
6484;Z83RSSZK14103340;L3103340;2000-08-01;2000-08-10;15426;Wydech;3;3203;Komentarz mechanika
6485;Z83RSSZK14103340;L3103340;2000-08-10;2000-08-16;15188;Warczy;1;2466;Komentarz mechanika
6486;Z83RSSZK14103340;L3103340;2000-10-16;2000-10-21;15615;Warczy;3;6286;Komentarz mechanika
6487;X41IHJRY90103341;I9103341;2000-08-01;2000-08-10;15901;Wydech;10;5419;Komentarz mechanika
6488;L14KQQRS31103343;P7103343;2000-08-01;2000-08-07;20998;Silnik;9;4413;Komentarz mechanika
6489;L14KQQRS31103343;P7103343;2000-09-07;2000-09-13;21158;Wydech;2;7418;Komentarz mechanika
6490;L14KQQRS31103343;P7103343;2000-09-13;2000-09-23;21385;Warczy;10;1307;Komentarz mechanika
6491;L14KQQRS31103343;P7103343;2000-11-23;2000-12-03;21095;Warczy;7;419;Komentarz mechanika
6492;M62XIDDZ04103344;P5103344;2000-08-01;2000-08-04;21369;Hamulce;6;9724;Komentarz mechanika
6493;M62XIDDZ04103344;P5103344;2000-10-04;2000-10-10;20679;Warczy;3;2574;Komentarz mechanika
6494;X36TAKQV98103346;G2103346;2000-07-01;2000-07-04;21536;Warczy;6;1877;Komentarz mechanika
6495;P07OVJRY39103348;O7103348;2000-07-01;2000-07-06;21046;Warczy;5;4801;Komentarz mechanika
6496;B45RZSFM33103349;B8103349;2000-06-01;2000-06-06;17402;Wydech;9;5118;Komentarz mechanika
6497;B45RZSFM33103349;B8103349;2000-06-06;2000-06-12;17717;Warczy;6;5890;Komentarz mechanika
6498;B45RZSFM33103349;B8103349;2000-08-12;2000-08-20;17460;Silnik;8;6761;Komentarz mechanika
