id;vin_number;registration_number;date_sent_to_fic;date_fixed;milage;car_element_name;fault_severity;cost;mechanics_report
7068;O89KPDUM52100553;R3100553;1991-07-17;1991-07-25;16271;Uszkodzenie;2;3279;Komentarz mechanika
7069;O89KPDUM52100553;R3100553;1991-07-17;1991-07-25;16271;Sprzeglo;1;3579;Komentarz mechanika
7070;O89KPDUM52100553;R3100553;1991-07-17;1991-07-25;16271;Warczy;9;5776;Komentarz mechanika
7071;P73OQMQQ66100554;W8100554;2019-08-03;2019-08-05;11231;Warczy;2;8862;Komentarz mechanika
7072;P73OQMQQ66100554;W8100554;2019-08-03;2019-08-05;11231;Inne;10;4780;Komentarz mechanika
7073;P73OQMQQ66100554;W8100554;2020-08-27;2020-09-06;11231;Opona;4;5340;Komentarz mechanika
7074;P73OQMQQ66100554;W8100554;2020-08-27;2020-09-06;11231;Inne;5;822;Komentarz mechanika
7075;P73OQMQQ66100554;W8100554;2020-08-27;2020-09-06;11231;Sprzeglo;2;317;Komentarz mechanika
7076;P73OQMQQ66100554;W8100554;2020-08-27;2020-09-06;11231;Wydech;1;10000;Komentarz mechanika
7077;P73OQMQQ66100554;W8100554;2015-03-12;2015-03-20;11231;Opona;7;1153;Komentarz mechanika
7078;P73OQMQQ66100554;W8100554;2015-03-12;2015-03-20;11231;Okna;9;4932;Komentarz mechanika
7079;P73OQMQQ66100554;W8100554;2015-03-12;2015-03-20;11231;Warczy;2;5256;Komentarz mechanika
7080;P73OQMQQ66100554;W8100554;2018-12-08;2018-12-16;11231;Uszkodzenie;8;1846;Komentarz mechanika
7081;P73OQMQQ66100554;W8100554;2018-12-08;2018-12-16;11231;Warczy;7;2319;Komentarz mechanika
7082;P73OQMQQ66100554;W8100554;2018-12-08;2018-12-16;11231;Sprzeglo;1;320;Komentarz mechanika
7083;B14BOHWF37100555;T1100555;2019-06-03;2019-06-10;18910;Silnik;7;2798;Komentarz mechanika
7084;B14BOHWF37100555;T1100555;2010-10-05;2010-10-14;18910;Opona;5;3638;Komentarz mechanika
7085;B14BOHWF37100555;T1100555;2010-10-05;2010-10-14;18910;Wydech;2;9527;Komentarz mechanika
7086;B14BOHWF37100555;T1100555;2020-10-24;2020-11-06;18910;Nadwozie;1;7677;Komentarz mechanika
7087;B14BOHWF37100555;T1100555;2020-10-24;2020-11-06;18910;Okna;6;1537;Komentarz mechanika
7088;B14BOHWF37100555;T1100555;2014-12-02;2014-12-08;18910;Uszkodzenie;7;9924;Komentarz mechanika
7089;B14BOHWF37100555;T1100555;2014-12-02;2014-12-08;18910;Opona;6;4863;Komentarz mechanika
7090;B14BOHWF37100555;T1100555;2014-12-02;2014-12-08;18910;Silnik;2;2362;Komentarz mechanika
7091;B14BOHWF37100555;T1100555;2014-12-02;2014-12-08;18910;Inne;6;2147;Komentarz mechanika
7092;B14BOHWF37100555;T1100555;2012-07-15;2012-07-21;18910;Swiatla;1;2382;Komentarz mechanika
7093;B14BOHWF37100555;T1100555;2012-07-15;2012-07-21;18910;Uszkodzenie;6;7369;Komentarz mechanika
7094;B14BOHWF37100555;T1100555;2017-08-13;2017-08-14;18910;Inne;3;4838;Komentarz mechanika
7095;B14BOHWF37100555;T1100555;2017-08-13;2017-08-14;18910;Opona;2;6919;Komentarz mechanika
7096;W27DNZZR17100556;U7100556;2020-12-26;2020-12-26;14239;Inne;6;8887;Komentarz mechanika
7097;W27DNZZR17100556;U7100556;2020-12-26;2020-12-26;14239;Wydech;2;5341;Komentarz mechanika
7098;W27DNZZR17100556;U7100556;2016-11-20;2016-11-23;14239;Warczy;8;1998;Komentarz mechanika
7099;W27DNZZR17100556;U7100556;2016-11-20;2016-11-23;14239;Silnik;6;8051;Komentarz mechanika
7100;W27DNZZR17100556;U7100556;2020-07-19;2020-07-28;14239;Silnik;10;2910;Komentarz mechanika
7101;W27DNZZR17100556;U7100556;2020-07-19;2020-07-28;14239;Inne;10;8327;Komentarz mechanika
7102;W27DNZZR17100556;U7100556;2015-10-01;2015-10-08;14239;Inne;2;3514;Komentarz mechanika
7103;W27DNZZR17100556;U7100556;2015-10-01;2015-10-08;14239;Nadwozie;9;4627;Komentarz mechanika
7104;W27DNZZR17100556;U7100556;2015-10-01;2015-10-08;14239;Hamulce;2;5493;Komentarz mechanika
7105;W27DNZZR17100556;U7100556;2018-05-17;2018-05-23;14239;Warczy;5;5513;Komentarz mechanika
7106;W85YPMZG04100557;T4100557;2020-11-20;2020-11-27;10481;Okna;1;1526;Komentarz mechanika
7107;W85YPMZG04100557;T4100557;2020-11-20;2020-11-27;10481;Silnik;6;1005;Komentarz mechanika
7108;W85YPMZG04100557;T4100557;2020-11-20;2020-11-27;10481;Wydech;8;201;Komentarz mechanika
7109;W85YPMZG04100557;T4100557;2020-11-20;2020-11-27;10481;Nadwozie;7;3836;Komentarz mechanika
7110;W85YPMZG04100557;T4100557;2020-12-06;2020-12-12;10481;Uszkodzenie;3;1233;Komentarz mechanika
7111;W85YPMZG04100557;T4100557;2020-12-06;2020-12-12;10481;Hamulce;2;9124;Komentarz mechanika
7112;W85YPMZG04100557;T4100557;2020-12-06;2020-12-12;10481;Silnik;9;2366;Komentarz mechanika
7113;W85YPMZG04100557;T4100557;2020-11-15;2020-11-21;10481;Opona;2;6864;Komentarz mechanika
7114;W85YPMZG04100557;T4100557;2020-11-15;2020-11-21;10481;Wydech;6;2011;Komentarz mechanika
7115;W85YPMZG04100557;T4100557;2020-11-15;2020-11-21;10481;Uszkodzenie;9;4415;Komentarz mechanika
7116;W85YPMZG04100557;T4100557;2020-11-15;2020-11-21;10481;Okna;6;1987;Komentarz mechanika
7117;N50XARDN98100558;S7100558;2009-05-18;2009-05-24;18196;Hamulce;2;9712;Komentarz mechanika
7118;N50XARDN98100558;S7100558;2009-05-18;2009-05-24;18196;Opona;9;8523;Komentarz mechanika
7119;N50XARDN98100558;S7100558;2009-05-18;2009-05-24;18196;Wydech;2;8561;Komentarz mechanika
7120;N50XARDN98100558;S7100558;2009-09-09;2009-09-13;18196;Sprzeglo;2;8270;Komentarz mechanika
7121;N50XARDN98100558;S7100558;2009-09-09;2009-09-13;18196;Uszkodzenie;4;665;Komentarz mechanika
7122;N50XARDN98100558;S7100558;2009-09-09;2009-09-13;18196;Swiatla;3;1882;Komentarz mechanika
7123;N50XARDN98100558;S7100558;2014-08-19;2014-08-25;18196;Silnik;2;4182;Komentarz mechanika
7124;N50XARDN98100558;S7100558;2014-08-19;2014-08-25;18196;Swiatla;2;622;Komentarz mechanika
7125;N50XARDN98100558;S7100558;2014-08-19;2014-08-25;18196;Hamulce;1;4412;Komentarz mechanika
7126;K41WHEKL05100559;W3100559;2014-08-03;2014-08-08;16933;Uszkodzenie;6;3726;Komentarz mechanika
7127;K41WHEKL05100559;W3100559;2020-03-03;2020-03-03;16933;Okna;6;1197;Komentarz mechanika
7128;K41WHEKL05100559;W3100559;2020-10-15;2020-10-17;16933;Wydech;3;2664;Komentarz mechanika
7129;K41WHEKL05100559;W3100559;2020-10-15;2020-10-17;16933;Inne;2;4186;Komentarz mechanika
7130;S75UKCSI56100560;S4100560;2020-03-16;2020-03-19;11350;Inne;4;5274;Komentarz mechanika
7131;S75UKCSI56100560;S4100560;2001-09-25;2001-10-04;11350;Uszkodzenie;9;9880;Komentarz mechanika
7132;S75UKCSI56100560;S4100560;2001-09-25;2001-10-04;11350;Swiatla;3;141;Komentarz mechanika
7133;S75UKCSI56100560;S4100560;2017-07-15;2017-07-24;11350;Inne;4;1678;Komentarz mechanika
7134;S75UKCSI56100560;S4100560;2017-07-15;2017-07-24;11350;Nadwozie;6;8455;Komentarz mechanika
7135;S75UKCSI56100560;S4100560;2000-08-02;2000-08-03;11350;Wydech;2;5608;Komentarz mechanika
7136;S75UKCSI56100560;S4100560;2000-08-02;2000-08-03;11350;Nadwozie;6;6663;Komentarz mechanika
7137;S75UKCSI56100560;S4100560;2000-08-02;2000-08-03;11350;Hamulce;6;3832;Komentarz mechanika
7138;T98NHZEM97100561;Z1100561;2009-09-03;2009-09-05;16311;Hamulce;9;7194;Komentarz mechanika
7139;T98NHZEM97100561;Z1100561;2007-12-19;2007-12-23;16311;Warczy;3;8306;Komentarz mechanika
7140;T98NHZEM97100561;Z1100561;2007-12-19;2007-12-23;16311;Inne;9;8540;Komentarz mechanika
7141;M75KIOJA32100562;F5100562;1992-09-22;1992-10-02;18385;Swiatla;3;5112;Komentarz mechanika
7142;M75KIOJA32100562;F5100562;1992-09-22;1992-10-02;18385;Hamulce;2;8348;Komentarz mechanika
7143;M75KIOJA32100562;F5100562;2007-10-03;2007-10-06;18385;Silnik;2;8542;Komentarz mechanika
7144;M75KIOJA32100562;F5100562;2007-10-03;2007-10-06;18385;Wydech;10;8301;Komentarz mechanika
7145;M75KIOJA32100562;F5100562;2007-10-03;2007-10-06;18385;Okna;2;1301;Komentarz mechanika
7146;M75KIOJA32100562;F5100562;2019-08-06;2019-08-15;18385;Opona;5;4238;Komentarz mechanika
7147;M75KIOJA32100562;F5100562;2019-08-06;2019-08-15;18385;Sprzeglo;8;2913;Komentarz mechanika
7148;R73LXGRS10100563;L1100563;2013-08-17;2013-08-18;12991;Okna;4;2117;Komentarz mechanika
7149;R73LXGRS10100563;L1100563;2020-11-26;2020-12-08;12991;Swiatla;1;9218;Komentarz mechanika
7150;R73LXGRS10100563;L1100563;2020-11-26;2020-12-08;12991;Warczy;9;2568;Komentarz mechanika
7151;R73LXGRS10100563;L1100563;2012-04-12;2012-04-22;12991;Inne;6;917;Komentarz mechanika
7152;A07UYGTC67100564;H4100564;1992-11-12;1992-11-19;12891;Swiatla;1;751;Komentarz mechanika
7153;A07UYGTC67100564;H4100564;1992-11-12;1992-11-19;12891;Warczy;2;5058;Komentarz mechanika
7154;A07UYGTC67100564;H4100564;1992-11-12;1992-11-19;12891;Uszkodzenie;2;2548;Komentarz mechanika
7155;A07UYGTC67100564;H4100564;1992-11-12;1992-11-19;12891;Opona;7;2953;Komentarz mechanika
7156;A07UYGTC67100564;H4100564;2007-10-01;2007-10-02;12891;Warczy;9;5316;Komentarz mechanika
7157;A07UYGTC67100564;H4100564;2007-10-01;2007-10-02;12891;Opona;6;9855;Komentarz mechanika
7158;A07UYGTC67100564;H4100564;2007-10-01;2007-10-02;12891;Inne;8;2673;Komentarz mechanika
7159;A07UYGTC67100564;H4100564;2006-11-28;2006-12-04;12891;Silnik;1;4049;Komentarz mechanika
7160;A07UYGTC67100564;H4100564;2006-11-28;2006-12-04;12891;Swiatla;2;2503;Komentarz mechanika
7161;A07UYGTC67100564;H4100564;2006-11-28;2006-12-04;12891;Hamulce;2;7524;Komentarz mechanika
7162;A07UYGTC67100564;H4100564;2002-09-26;2002-10-05;12891;Wydech;3;1255;Komentarz mechanika
7163;A07UYGTC67100564;H4100564;2002-09-26;2002-10-05;12891;Silnik;1;529;Komentarz mechanika
7164;A07UYGTC67100564;H4100564;2002-09-26;2002-10-05;12891;Sprzeglo;2;4739;Komentarz mechanika
7165;A07UYGTC67100564;H4100564;2002-09-26;2002-10-05;12891;Swiatla;2;2842;Komentarz mechanika
7166;B86KJSSN94100565;D8100565;1999-07-16;1999-07-21;13258;Sprzeglo;3;3061;Komentarz mechanika
7167;B86KJSSN94100565;D8100565;2013-02-25;2013-03-07;13258;Wydech;5;2259;Komentarz mechanika
7168;B86KJSSN94100565;D8100565;2013-02-25;2013-03-07;13258;Sprzeglo;2;5982;Komentarz mechanika
7169;B86KJSSN94100565;D8100565;1993-03-07;1993-03-10;13258;Inne;2;2146;Komentarz mechanika
7170;B86KJSSN94100565;D8100565;1993-03-07;1993-03-10;13258;Opona;6;9923;Komentarz mechanika
7171;B86KJSSN94100565;D8100565;1993-03-07;1993-03-10;13258;Warczy;3;10000;Komentarz mechanika
7172;B86KJSSN94100565;D8100565;1993-03-07;1993-03-10;13258;Hamulce;2;1705;Komentarz mechanika
7173;E89USLNW33100566;R2100566;2019-11-02;2019-11-10;18093;Opona;8;315;Komentarz mechanika
7174;E89USLNW33100566;R2100566;2019-11-02;2019-11-10;18093;Hamulce;6;9110;Komentarz mechanika
7175;E89USLNW33100566;R2100566;2009-05-22;2009-05-22;18093;Swiatla;2;1971;Komentarz mechanika
7176;E89USLNW33100566;R2100566;2020-07-23;2020-08-03;18093;Uszkodzenie;1;6457;Komentarz mechanika
7177;E89USLNW33100566;R2100566;2020-07-23;2020-08-03;18093;Okna;5;6355;Komentarz mechanika
7178;E89USLNW33100566;R2100566;2020-07-23;2020-08-03;18093;Nadwozie;10;4500;Komentarz mechanika
7179;E89USLNW33100566;R2100566;2020-07-23;2020-08-03;18093;Wydech;5;4569;Komentarz mechanika
7180;I38ZIPWY39100567;H7100567;2016-07-14;2016-07-22;11969;Wydech;7;472;Komentarz mechanika
7181;I38ZIPWY39100567;H7100567;2016-07-14;2016-07-22;11969;Opona;3;2384;Komentarz mechanika
7182;I38ZIPWY39100567;H7100567;2011-12-02;2011-12-07;11969;Opona;6;1802;Komentarz mechanika
7183;I38ZIPWY39100567;H7100567;2011-12-02;2011-12-07;11969;Wydech;3;7211;Komentarz mechanika
7184;I38ZIPWY39100567;H7100567;2011-12-02;2011-12-07;11969;Nadwozie;2;5449;Komentarz mechanika
7185;I38ZIPWY39100567;H7100567;2009-06-03;2009-06-11;11969;Swiatla;2;2624;Komentarz mechanika
7186;I38ZIPWY39100567;H7100567;2009-06-03;2009-06-11;11969;Silnik;6;4458;Komentarz mechanika
7187;I38ZIPWY39100567;H7100567;2009-06-03;2009-06-11;11969;Uszkodzenie;1;9854;Komentarz mechanika
7188;I38ZIPWY39100567;H7100567;2010-05-14;2010-05-17;11969;Okna;2;6708;Komentarz mechanika
7189;I38ZIPWY39100567;H7100567;2010-05-14;2010-05-17;11969;Inne;3;2571;Komentarz mechanika
7190;I38ZIPWY39100567;H7100567;2010-05-14;2010-05-17;11969;Wydech;2;6646;Komentarz mechanika
7191;I38ZIPWY39100567;H7100567;2010-05-14;2010-05-17;11969;Nadwozie;2;9926;Komentarz mechanika
7192;I26JUIKU45100568;U0100568;2019-05-13;2019-05-13;18076;Silnik;2;8635;Komentarz mechanika
7193;I26JUIKU45100568;U0100568;2010-12-15;2010-12-20;18076;Inne;6;8097;Komentarz mechanika
7194;I26JUIKU45100568;U0100568;2010-12-15;2010-12-20;18076;Okna;3;5999;Komentarz mechanika
7195;I26JUIKU45100568;U0100568;2010-12-15;2010-12-20;18076;Hamulce;6;1916;Komentarz mechanika
7196;I26JUIKU45100568;U0100568;2010-12-15;2010-12-20;18076;Sprzeglo;3;8268;Komentarz mechanika
7197;I26JUIKU45100568;U0100568;2020-06-26;2020-07-03;18076;Okna;2;7239;Komentarz mechanika
7198;G87TGDHU97100569;R2100569;2002-01-05;2002-01-10;16125;Inne;5;8650;Komentarz mechanika
7199;G87TGDHU97100569;R2100569;2002-01-05;2002-01-10;16125;Swiatla;8;3409;Komentarz mechanika
7200;G87TGDHU97100569;R2100569;2002-01-05;2002-01-10;16125;Hamulce;6;4946;Komentarz mechanika
7201;G87TGDHU97100569;R2100569;2015-07-03;2015-07-13;16125;Sprzeglo;2;4129;Komentarz mechanika
7202;G87TGDHU97100569;R2100569;2015-07-03;2015-07-13;16125;Warczy;1;7475;Komentarz mechanika
7203;G87TGDHU97100569;R2100569;2015-07-03;2015-07-13;16125;Okna;6;4191;Komentarz mechanika
7204;G87TGDHU97100569;R2100569;2010-11-11;2010-11-15;16125;Swiatla;6;756;Komentarz mechanika
7205;G87TGDHU97100569;R2100569;2010-11-11;2010-11-15;16125;Okna;3;4530;Komentarz mechanika
7206;G87TGDHU97100569;R2100569;1996-01-27;1996-02-06;16125;Okna;1;468;Komentarz mechanika
7207;G87TGDHU97100569;R2100569;1996-01-27;1996-02-06;16125;Wydech;8;5923;Komentarz mechanika
7208;G87TGDHU97100569;R2100569;1996-01-27;1996-02-06;16125;Warczy;6;4200;Komentarz mechanika
7209;G87TGDHU97100569;R2100569;1996-01-27;1996-02-06;16125;Inne;8;1796;Komentarz mechanika
7210;Z01PEOWS00100570;C2100570;2015-03-05;2015-03-08;12522;Nadwozie;2;2769;Komentarz mechanika
7211;Z01PEOWS00100570;C2100570;2015-03-05;2015-03-08;12522;Swiatla;2;5982;Komentarz mechanika
7212;Z01PEOWS00100570;C2100570;2015-03-05;2015-03-08;12522;Hamulce;1;1273;Komentarz mechanika
7213;Z01PEOWS00100570;C2100570;2018-04-20;2018-05-02;12522;Inne;2;9565;Komentarz mechanika
7214;Z01PEOWS00100570;C2100570;2018-04-20;2018-05-02;12522;Swiatla;10;5757;Komentarz mechanika
7215;U71BXBJR74100571;D1100571;2020-08-13;2020-08-19;11657;Swiatla;3;9223;Komentarz mechanika
7216;U71BXBJR74100571;D1100571;2020-08-13;2020-08-19;11657;Nadwozie;1;2383;Komentarz mechanika
7217;U71BXBJR74100571;D1100571;2017-06-17;2017-06-26;11657;Okna;3;3442;Komentarz mechanika
7218;U71BXBJR74100571;D1100571;2017-06-17;2017-06-26;11657;Hamulce;1;3857;Komentarz mechanika
7219;U71BXBJR74100571;D1100571;2017-06-17;2017-06-26;11657;Swiatla;9;3860;Komentarz mechanika
7220;U71BXBJR74100571;D1100571;2017-06-17;2017-06-26;11657;Opona;2;1087;Komentarz mechanika
7221;O33CTIXW88100572;N1100572;2011-08-23;2011-09-02;10058;Warczy;2;2965;Komentarz mechanika
7222;O33CTIXW88100572;N1100572;2011-08-23;2011-09-02;10058;Okna;2;5760;Komentarz mechanika
7223;O33CTIXW88100572;N1100572;2011-08-23;2011-09-02;10058;Inne;6;3100;Komentarz mechanika
7224;O33CTIXW88100572;N1100572;2011-08-23;2011-09-02;10058;Sprzeglo;3;9793;Komentarz mechanika
7225;O33CTIXW88100572;N1100572;2020-09-13;2020-09-22;10058;Swiatla;2;3787;Komentarz mechanika
7226;O33CTIXW88100572;N1100572;2020-09-13;2020-09-22;10058;Inne;2;4682;Komentarz mechanika
7227;O33CTIXW88100572;N1100572;2020-09-13;2020-09-22;10058;Wydech;10;3764;Komentarz mechanika
7228;O33CTIXW88100572;N1100572;2020-09-13;2020-09-22;10058;Silnik;2;6922;Komentarz mechanika
7229;O33CTIXW88100572;N1100572;2020-08-10;2020-08-13;10058;Okna;4;4651;Komentarz mechanika
7230;O33CTIXW88100572;N1100572;2020-08-10;2020-08-13;10058;Wydech;1;2793;Komentarz mechanika
7231;O33CTIXW88100572;N1100572;2020-08-10;2020-08-13;10058;Nadwozie;9;9670;Komentarz mechanika
7232;M43RFDBQ63100573;F2100573;2014-01-15;2014-01-19;17351;Swiatla;6;6665;Komentarz mechanika
7233;M43RFDBQ63100573;F2100573;2014-01-15;2014-01-19;17351;Silnik;7;7313;Komentarz mechanika
7234;M43RFDBQ63100573;F2100573;2014-01-15;2014-01-19;17351;Inne;7;773;Komentarz mechanika
7235;M43RFDBQ63100573;F2100573;2020-09-04;2020-09-05;17351;Okna;4;6179;Komentarz mechanika
7236;M43RFDBQ63100573;F2100573;2015-06-15;2015-06-16;17351;Hamulce;9;7300;Komentarz mechanika
7237;M43RFDBQ63100573;F2100573;2015-06-15;2015-06-16;17351;Swiatla;2;1776;Komentarz mechanika
7238;M43RFDBQ63100573;F2100573;2015-06-15;2015-06-16;17351;Inne;1;9293;Komentarz mechanika
7239;M43RFDBQ63100573;F2100573;2015-06-15;2015-06-16;17351;Wydech;8;3281;Komentarz mechanika
7240;M43RFDBQ63100573;F2100573;2017-01-18;2017-01-24;17351;Inne;4;3436;Komentarz mechanika
7241;M43RFDBQ63100573;F2100573;2017-01-18;2017-01-24;17351;Uszkodzenie;3;3879;Komentarz mechanika
7242;A26PSKOT88100574;P5100574;2014-11-15;2014-11-20;14709;Uszkodzenie;2;4206;Komentarz mechanika
7243;A26PSKOT88100574;P5100574;2014-11-15;2014-11-20;14709;Warczy;2;1135;Komentarz mechanika
7244;A26PSKOT88100574;P5100574;2014-11-15;2014-11-20;14709;Sprzeglo;6;4702;Komentarz mechanika
7245;A26PSKOT88100574;P5100574;2014-11-15;2014-11-20;14709;Inne;2;4753;Komentarz mechanika
7246;A26PSKOT88100574;P5100574;2020-02-11;2020-02-12;14709;Uszkodzenie;2;846;Komentarz mechanika
7247;R57HJKHH25100575;U9100575;2010-09-04;2010-09-12;13764;Nadwozie;1;2083;Komentarz mechanika
7248;R57HJKHH25100575;U9100575;2010-09-04;2010-09-12;13764;Silnik;10;706;Komentarz mechanika
7249;G22PUFTW04100576;J8100576;2017-05-27;2017-05-27;16297;Sprzeglo;6;1082;Komentarz mechanika
7250;G22PUFTW04100576;J8100576;2017-05-27;2017-05-27;16297;Warczy;10;954;Komentarz mechanika
7251;G22PUFTW04100576;J8100576;2017-05-27;2017-05-27;16297;Silnik;1;9107;Komentarz mechanika
7252;G22PUFTW04100576;J8100576;2017-05-27;2017-05-27;16297;Nadwozie;1;5792;Komentarz mechanika
7253;G22PUFTW04100576;J8100576;2006-04-13;2006-04-15;16297;Wydech;5;2124;Komentarz mechanika
7254;G22PUFTW04100576;J8100576;2006-04-13;2006-04-15;16297;Opona;6;5748;Komentarz mechanika
7255;G22PUFTW04100576;J8100576;2006-04-13;2006-04-15;16297;Silnik;3;9139;Komentarz mechanika
7256;G22PUFTW04100576;J8100576;2006-04-13;2006-04-15;16297;Uszkodzenie;7;8377;Komentarz mechanika
7257;G22PUFTW04100576;J8100576;2015-10-24;2015-10-24;16297;Nadwozie;2;3872;Komentarz mechanika
7258;G22PUFTW04100576;J8100576;2015-10-24;2015-10-24;16297;Warczy;3;3635;Komentarz mechanika
7259;G22PUFTW04100576;J8100576;2015-10-24;2015-10-24;16297;Inne;4;9451;Komentarz mechanika
7260;G22PUFTW04100576;J8100576;2007-05-04;2007-05-07;16297;Uszkodzenie;6;7465;Komentarz mechanika
7261;G22PUFTW04100576;J8100576;2007-05-04;2007-05-07;16297;Silnik;2;2691;Komentarz mechanika
7262;G22PUFTW04100576;J8100576;2019-04-02;2019-04-02;16297;Sprzeglo;10;4184;Komentarz mechanika
7263;G22PUFTW04100576;J8100576;2019-04-02;2019-04-02;16297;Hamulce;2;8951;Komentarz mechanika
7264;S97DPBQF64100577;U4100577;2021-01-01;2021-01-10;13554;Uszkodzenie;6;6844;Komentarz mechanika
7265;S97DPBQF64100577;U4100577;2021-01-01;2021-01-10;13554;Okna;2;3095;Komentarz mechanika
7266;S97DPBQF64100577;U4100577;2021-01-01;2021-01-10;13554;Sprzeglo;3;1818;Komentarz mechanika
7267;S97DPBQF64100577;U4100577;2020-05-01;2020-05-11;13554;Wydech;1;868;Komentarz mechanika
7268;S97DPBQF64100577;U4100577;2020-05-01;2020-05-11;13554;Swiatla;2;5327;Komentarz mechanika
7269;U33RJARE25100578;D4100578;2019-01-06;2019-01-14;11092;Hamulce;2;8429;Komentarz mechanika
7270;U33RJARE25100578;D4100578;2019-01-06;2019-01-14;11092;Sprzeglo;7;2579;Komentarz mechanika
7271;U33RJARE25100578;D4100578;2019-01-06;2019-01-14;11092;Swiatla;2;5713;Komentarz mechanika
7272;C82ALWYJ49100580;I2100580;2003-06-13;2003-06-22;11858;Inne;10;7109;Komentarz mechanika
7273;C82ALWYJ49100580;I2100580;2003-06-13;2003-06-22;11858;Warczy;5;739;Komentarz mechanika
7274;C82ALWYJ49100580;I2100580;2003-06-13;2003-06-22;11858;Hamulce;4;6982;Komentarz mechanika
7275;C82ALWYJ49100580;I2100580;2014-06-16;2014-06-16;11858;Sprzeglo;2;7250;Komentarz mechanika
7276;C82ALWYJ49100580;I2100580;2014-06-16;2014-06-16;11858;Opona;10;6163;Komentarz mechanika
7277;C82ALWYJ49100580;I2100580;2014-06-16;2014-06-16;11858;Warczy;7;7368;Komentarz mechanika
7278;C82ALWYJ49100580;I2100580;2014-06-16;2014-06-16;11858;Silnik;3;180;Komentarz mechanika
7279;C82ALWYJ49100580;I2100580;2005-01-20;2005-01-27;11858;Nadwozie;2;9387;Komentarz mechanika
7280;C82ALWYJ49100580;I2100580;2005-01-20;2005-01-27;11858;Inne;7;588;Komentarz mechanika
7281;C82ALWYJ49100580;I2100580;2005-01-20;2005-01-27;11858;Sprzeglo;1;4401;Komentarz mechanika
7282;C82ALWYJ49100580;I2100580;2005-01-20;2005-01-27;11858;Okna;9;3978;Komentarz mechanika
7283;T72WBFFT96100581;M0100581;2020-04-11;2020-04-21;19581;Okna;2;5562;Komentarz mechanika
7284;T72WBFFT96100581;M0100581;2020-05-02;2020-05-11;19581;Sprzeglo;6;5547;Komentarz mechanika
7285;T72WBFFT96100581;M0100581;2020-05-02;2020-05-11;19581;Silnik;6;5466;Komentarz mechanika
7286;T72WBFFT96100581;M0100581;2020-02-16;2020-02-24;19581;Nadwozie;7;3121;Komentarz mechanika
7287;T72WBFFT96100581;M0100581;2020-02-16;2020-02-24;19581;Uszkodzenie;3;5987;Komentarz mechanika
7288;T72WBFFT96100581;M0100581;2020-02-16;2020-02-24;19581;Opona;6;598;Komentarz mechanika
7289;T72WBFFT96100581;M0100581;2020-02-16;2020-02-24;19581;Warczy;8;3572;Komentarz mechanika
7290;T72WBFFT96100581;M0100581;2020-07-14;2020-07-21;19581;Wydech;2;7066;Komentarz mechanika
7291;T72WBFFT96100581;M0100581;2020-07-14;2020-07-21;19581;Warczy;10;8758;Komentarz mechanika
7292;T72WBFFT96100581;M0100581;2020-07-14;2020-07-21;19581;Okna;3;9909;Komentarz mechanika
7293;H09ILVIH34100582;E6100582;2020-10-01;2020-10-06;12504;Sprzeglo;3;5977;Komentarz mechanika
7294;H09ILVIH34100582;E6100582;2020-10-01;2020-10-06;12504;Okna;6;2582;Komentarz mechanika
7295;H09ILVIH34100582;E6100582;2020-10-01;2020-10-06;12504;Nadwozie;6;2928;Komentarz mechanika
7296;H09ILVIH34100582;E6100582;2015-09-28;2015-10-07;12504;Warczy;6;7408;Komentarz mechanika
7297;H09ILVIH34100582;E6100582;2015-09-28;2015-10-07;12504;Nadwozie;7;718;Komentarz mechanika
7298;H09ILVIH34100582;E6100582;2015-02-15;2015-02-22;12504;Warczy;3;936;Komentarz mechanika
7299;H09ILVIH34100582;E6100582;2015-02-15;2015-02-22;12504;Wydech;2;8975;Komentarz mechanika
7300;H09ILVIH34100582;E6100582;2015-02-15;2015-02-22;12504;Uszkodzenie;3;9706;Komentarz mechanika
7301;H09ILVIH34100582;E6100582;2015-02-15;2015-02-22;12504;Inne;3;8058;Komentarz mechanika
7302;B93PRFUB97100583;C8100583;2018-06-18;2018-06-20;16676;Swiatla;2;2404;Komentarz mechanika
7303;B93PRFUB97100583;C8100583;2020-08-01;2020-08-06;16676;Warczy;6;824;Komentarz mechanika
7304;B93PRFUB97100583;C8100583;2019-04-10;2019-04-13;16676;Inne;7;538;Komentarz mechanika
7305;B93PRFUB97100583;C8100583;2019-04-10;2019-04-13;16676;Wydech;2;3434;Komentarz mechanika
7306;B93PRFUB97100583;C8100583;2019-04-10;2019-04-13;16676;Uszkodzenie;6;2177;Komentarz mechanika
7307;G31DBVEJ35100584;O8100584;2020-06-24;2020-06-26;14703;Wydech;1;394;Komentarz mechanika
7308;G31DBVEJ35100584;O8100584;2020-06-24;2020-06-26;14703;Sprzeglo;3;5531;Komentarz mechanika
7309;G31DBVEJ35100584;O8100584;2020-06-24;2020-06-26;14703;Swiatla;2;4279;Komentarz mechanika
7310;G31DBVEJ35100584;O8100584;2020-06-24;2020-06-26;14703;Silnik;8;2047;Komentarz mechanika
7311;G31DBVEJ35100584;O8100584;2019-07-23;2019-08-02;14703;Wydech;9;5170;Komentarz mechanika
7312;G31DBVEJ35100584;O8100584;2020-10-20;2020-10-20;14703;Wydech;6;6417;Komentarz mechanika
7313;G31DBVEJ35100584;O8100584;2020-10-20;2020-10-20;14703;Swiatla;4;5350;Komentarz mechanika
